employee_id,gender,age,years_experience,education_level,department,job_title,job_level,city,performance_rating,manager_rating,months_since_promotion,variable_pay_pct,ctc
EMP00245,Female,35,10,State University,Legal,Legal Manager,2,Chandigarh,4.7,2.3,68,10.0,10.16
EMP00246,Female,29,3,Distance Learning,Product,Associate Product Manager,1,Vadodara,4.7,3.5,55,19.1,5.76
EMP00247,Female,30,3,Tier-2 Private,Legal,Legal Associate,1,Mumbai,3.9,3.8,44,8.8,6.74
EMP00248,Male,29,6,Distance Learning,Finance,Financial Analyst,2,Patna,4.5,3.0,11,17.8,9.06
EMP00249,Male,36,11,Other,Finance,Finance Manager,3,Indore,3.9,4.8,20,10.7,18.12
EMP00250,Male,29,2,Other,HR,HR Executive,1,Bangalore,2.7,,6,10.5,6.11
EMP00251,Female,27,5,NIT,Customer Support,Support Team Lead,1,Guwahati,4.4,,7,5.2,7.98
EMP00252,Female,31,5,Diploma,Sales,Sales Executive,2,Guwahati,3.3,2.6,3,21.3,7.47
EMP00253,Male,30,8,Central University,Operations,Operations Manager,2,Kolkata,5.0,4.2,18,7.3,15.97
EMP00254,Male,31,6,"Top Private (ISB, XLRI, SP Jain)",Sales,Account Manager,1,Lucknow,3.2,4.6,2,16.6,8.7
EMP00255,Male,30,4,Tier-2 Private,Legal,Legal Manager,2,Dehradun,3.3,3.0,8,8.9,7.46
EMP00256,Female,38,14,Tier-2 Private,Sales,Sales Manager,4,Chandigarh,2.6,,25,27.7,11.3
EMP00257,Female,29,4,Diploma,Marketing,Marketing Manager,2,Surat,4.1,3.1,4,13.4,5.58
EMP00258,Male,29,4,Central University,Finance,Finance Manager,3,Mumbai,5.0,2.9,15,17.4,13.45
EMP00259,Male,26,1,Other,Marketing,Marketing Manager,1,Surat,4.1,3.7,39,14.1,7.19
EMP00260,Female,29,3,IIM,Data Science,Data Analyst,1,Visakhapatnam,3.6,3.1,12,13.1,6.4
EMP00261,Male,35,8,State University,Operations,Supply Chain Analyst,3,Kolkata,3.1,3.4,7,9.0,12.74
EMP00262,Female,29,7,Diploma,Legal,Legal Associate,2,Delhi,3.0,2.5,4,10.6,8.92
EMP00263,Male,33,9,"Top Private (ISB, XLRI, SP Jain)",Engineering,Senior Software Engineer,3,Chandigarh,4.5,4.2,12,14.5,13.73
EMP00264,Male,35,8,Central University,Legal,Legal Manager,2,Chennai,3.0,,10,10.9,12.89
EMP00265,Female,50,26,NIT,Operations,Logistics Manager,6,Bangalore,1.8,3.1,35,6.5,50.0
EMP00266,Male,27,3,Diploma,Customer Support,Customer Support Executive,1,Bangalore,5.0,2.9,20,8.6,9.01
EMP00267,Male,27,1,NIT,Sales,Account Manager,1,Bangalore,3.7,,5,21.9,7.94
EMP00268,Male,29,2,IIIT,Legal,Senior Legal Counsel,2,Bangalore,3.2,2.7,39,13.2,9.44
EMP00269,Male,26,3,IIM,Sales,Account Manager,2,Chandigarh,3.0,2.5,7,19.7,9.96
EMP00270,Male,30,3,Tier-2 Private,Finance,Senior Financial Analyst,1,Jaipur,3.9,3.7,34,11.9,8.24
EMP00271,Male,32,6,Central University,HR,HR Business Partner,2,Hyderabad,2.6,3.3,24,7.5,11.22
EMP00272,Male,36,14,State University,Data Science,Senior Data Scientist,3,Visakhapatnam,3.0,4.0,2,12.7,19.71
EMP00273,Male,44,17,IIM,Legal,Compliance Officer,5,Delhi,3.8,4.7,2,14.5,40.55
EMP00274,Female,32,8,Central University,Operations,Supply Chain Analyst,3,Ranchi,2.8,4.2,2,8.8,8.19
EMP00275,Female,50,27,State University,HR,Compensation Analyst,6,Ranchi,2.6,4.0,2,7.5,44.1
EMP00276,Male,29,4,Tier-2 Private,Operations,Process Improvement Specialist,3,Dehradun,3.1,3.0,13,7.1,10.1
EMP00277,Male,26,1,"Top Private (ISB, XLRI, SP Jain)",Operations,Operations Executive,1,Mumbai,3.3,4.3,3,7.6,6.52
EMP00278,Male,37,12,BITS,Product,Director of Product,4,Patna,3.3,3.3,4,10.7,20.92
EMP00279,Female,23,1,Other,Operations,Operations Executive,1,Lucknow,3.3,,10,7.5,5.96
EMP00280,Female,29,3,Central University,Operations,Operations Manager,1,Indore,3.7,3.7,20,7.4,6.34
EMP00281,Male,32,8,IIM,Operations,Operations Manager,3,Dehradun,2.9,3.3,7,8.0,17.46
EMP00282,Male,27,5,Central University,Customer Support,Customer Support Executive,2,Mumbai,3.7,3.5,1,9.2,10.67
EMP00283,Male,30,5,BITS,Finance,Finance Manager,3,Kochi,3.0,4.1,31,17.4,15.78
EMP00284,Male,27,2,Central University,Data Science,Data Analyst,1,Chennai,3.4,4.1,4,14.2,7.46
EMP00285,Male,28,6,Central University,Customer Support,Customer Support Executive,2,Chennai,3.0,3.4,8,7.7,11.15
EMP00286,Male,39,12,State University,Finance,FP&A Analyst,5,Thiruvananthapuram,2.1,,9,17.5,23.52
EMP00287,Male,31,6,Tier-2 Private,Product,Senior Product Manager,3,Jaipur,3.7,4.2,13,19.8,15.93
EMP00288,Male,30,3,Distance Learning,Finance,Financial Analyst,1,Indore,4.4,3.1,7,10.9,7.23
EMP00289,Male,28,2,IIIT,Sales,Account Manager,1,Pune,3.7,2.5,1,17.7,6.45
EMP00290,Male,25,3,Distance Learning,Product,Product Manager,1,Bhopal,2.5,3.3,7,16.1,5.85
EMP00291,Female,30,7,Tier-2 Private,Engineering,Software Engineer,1,Coimbatore,2.4,3.1,1,13.6,8.06
EMP00292,Male,34,7,NIT,Sales,Sales Executive,1,Chennai,4.2,3.5,1,27.3,8.88
EMP00293,Female,28,3,State University,HR,HR Executive,1,Bangalore,3.8,4.9,4,8.4,6.4
EMP00294,Male,23,1,Central University,Sales,Sales Executive,1,Mumbai,3.6,3.1,23,27.5,6.58
EMP00295,Female,30,8,Other,Product,Group Product Manager,3,Thiruvananthapuram,4.2,,14,13.0,12.19
EMP00296,Female,28,3,Distance Learning,Product,Associate Product Manager,1,Kolkata,4.0,,15,17.0,4.98
EMP00297,Female,34,9,Central University,Marketing,Brand Manager,3,Pune,3.6,3.5,38,24.1,10.92
EMP00298,Female,26,3,IIIT,Legal,Legal Associate,1,Pune,4.6,3.7,4,14.5,5.68
EMP00299,Female,26,3,Central University,Sales,Sales Executive,1,Bangalore,4.9,3.8,21,31.3,5.95
EMP00300,Female,31,6,Distance Learning,Marketing,Marketing Manager,2,Jaipur,4.5,3.5,15,19.8,8.76
EMP00301,Female,54,30,Other,Data Science,Analytics Manager,6,Thiruvananthapuram,4.1,3.4,3,10.7,45.04
EMP00302,Male,32,10,IIT,HR,HR Manager,3,Thiruvananthapuram,3.6,1.9,6,8.5,12.85
EMP00303,Male,28,6,Central University,Engineering,Software Engineer,2,Thiruvananthapuram,3.5,4.1,41,9.9,9.26
EMP00304,Male,30,7,Tier-2 Private,Operations,Supply Chain Analyst,2,Visakhapatnam,4.1,4.6,10,7.8,10.21
EMP00305,Female,26,1,Other,Marketing,Marketing Executive,1,Surat,3.1,2.8,10,24.0,3.92
EMP00306,Male,25,2,Central University,Legal,Legal Manager,2,Delhi,3.5,3.0,7,12.1,9.18
EMP00307,Male,23,1,IIIT,Customer Support,Support Team Lead,1,Pune,3.0,,46,7.5,7.09
EMP00308,Female,47,20,Distance Learning,Product,Director of Product,6,Bhopal,3.4,,12,15.1,26.49
EMP00309,Male,43,17,Central University,Data Science,Lead Data Scientist,5,Dehradun,2.8,2.8,48,8.3,32.11
EMP00310,Male,32,7,BITS,HR,HR Manager,2,Bangalore,3.3,3.5,6,9.3,11.14
EMP00311,Male,29,6,State University,Engineering,Software Engineer,1,Bangalore,3.2,2.6,16,11.6,9.25
EMP00312,Male,28,2,Central University,Operations,Operations Manager,1,Mumbai,4.4,3.9,8,8.6,6.95
EMP00313,Male,32,5,State University,Legal,Legal Manager,2,Delhi,4.4,3.3,1,9.7,12.83
EMP00314,Male,47,21,Tier-2 Private,Legal,Company Secretary,6,Surat,4.0,,27,11.0,45.0
EMP00315,Male,29,6,IIM,Sales,Sales Executive,2,Mumbai,2.3,3.0,7,30.9,13.72
EMP00316,Male,28,4,Tier-2 Private,Sales,Sales Executive,1,Visakhapatnam,4.0,3.1,20,24.0,9.04
EMP00317,Male,28,1,BITS,Product,Senior Product Manager,2,Pune,4.2,3.2,4,19.4,9.8
EMP00318,Female,37,15,Diploma,Customer Support,Support Manager,5,Kochi,3.2,2.7,2,7.6,20.22
EMP00319,Male,28,5,Distance Learning,Sales,Senior Account Manager,3,Jaipur,4.1,3.0,1,28.1,11.96
EMP00320,Female,23,1,Central University,Engineering,Software Engineer,1,Kolkata,4.3,2.4,1,8.7,6.07
EMP00321,Female,28,3,Distance Learning,HR,HR Executive,1,Kolkata,2.2,3.6,16,8.0,3.87
EMP00322,Male,26,2,Diploma,Marketing,Marketing Executive,1,Delhi,4.3,3.8,7,15.7,4.92
EMP00323,Male,27,5,State University,Data Science,Data Analyst,1,Nagpur,3.3,3.3,13,8.8,8.44
EMP00324,Male,33,6,IIIT,Finance,Financial Analyst,1,Kolkata,2.4,4.1,38,16.3,10.35
EMP00325,Female,29,4,"Top Private (ISB, XLRI, SP Jain)",Customer Support,Support Team Lead,2,Nagpur,3.6,,6,9.3,7.64
EMP00326,Female,33,10,Tier-2 Private,Marketing,Content Strategist,4,Bangalore,3.2,,9,22.9,15.84
EMP00327,Female,33,6,IIIT,Data Science,Data Scientist,1,Vadodara,4.2,3.4,6,10.2,7.45
EMP00328,Male,38,12,Distance Learning,Legal,Legal Manager,4,Raipur,4.0,3.7,47,8.5,19.64
EMP00329,Female,26,4,Central University,Product,Product Manager,2,Indore,3.9,2.9,11,15.7,8.64
EMP00330,Male,56,30,BITS,Marketing,Growth Manager,6,Kolkata,2.9,2.7,13,24.0,50.0
EMP00331,Female,26,4,State University,Data Science,Data Scientist,1,Delhi,3.2,5.0,28,11.5,8.02
EMP00332,Male,30,3,NIT,Engineering,Staff Engineer,2,Bangalore,3.3,3.8,5,13.0,10.63
EMP00333,Female,26,2,State University,Customer Support,Support Team Lead,2,Kolkata,4.0,3.3,28,8.7,6.54
EMP00334,Female,28,5,Diploma,Operations,Operations Manager,2,Mumbai,4.6,3.5,8,7.4,9.42
EMP00335,Male,23,1,IIT,Operations,Operations Executive,2,Nagpur,3.9,5.0,13,8.3,9.7
EMP00336,Female,34,7,Central University,Engineering,Staff Engineer,3,Dehradun,2.8,3.1,43,13.8,10.3
EMP00337,Male,26,1,Tier-2 Private,Operations,Operations Executive,1,Delhi,3.2,3.6,2,5.6,7.3
EMP00338,Female,31,6,Other,Engineering,Staff Engineer,3,Mysore,3.8,,8,10.0,6.88
EMP00339,Male,29,2,Diploma,Data Science,Data Analyst,1,Bangalore,4.4,4.4,44,12.2,8.97
EMP00340,Female,29,4,Central University,Sales,Sales Executive,2,Kolkata,3.4,3.5,23,25.8,7.69
EMP00341,Male,32,9,Central University,HR,HR Business Partner,2,Bangalore,4.0,2.5,5,8.0,9.66
EMP00342,Female,56,30,"Top Private (ISB, XLRI, SP Jain)",Legal,Company Secretary,5,Chennai,2.3,2.1,2,10.6,43.8
EMP00343,Female,27,2,Central University,Finance,Financial Analyst,1,Lucknow,3.1,4.0,10,16.1,5.48
EMP00344,Female,28,5,IIT,Finance,Controller,3,Chennai,4.1,3.5,55,15.7,10.68
EMP00345,Female,30,3,Other,Legal,Legal Associate,1,Nagpur,1.6,3.1,33,9.6,4.9
EMP00346,Female,29,3,Diploma,HR,HR Executive,1,Indore,4.4,2.7,5,11.2,4.67
EMP00347,Female,26,3,State University,Customer Support,Support Team Lead,1,Chennai,3.8,4.5,8,9.9,5.17
EMP00348,Male,35,10,Distance Learning,HR,HR Business Partner,3,Bangalore,3.6,3.8,17,8.5,14.13
EMP00349,Female,31,4,State University,Data Science,Senior Data Scientist,2,Surat,1.9,3.7,56,13.2,7.44
EMP00350,Male,55,29,IIT,Engineering,Principal Engineer,6,Chennai,4.3,4.2,4,12.9,50.0
EMP00351,Female,31,8,Tier-2 Private,Product,Senior Product Manager,4,Lucknow,5.0,,37,10.9,16.66
EMP00352,Male,29,2,State University,HR,HR Manager,1,Lucknow,3.3,3.3,7,10.6,5.86
EMP00353,Male,26,4,State University,Operations,Operations Executive,2,Bhopal,3.1,3.5,2,6.2,8.37
EMP00354,Male,28,3,State University,Engineering,Software Engineer,1,Pune,3.3,,12,9.3,9.22
EMP00355,Male,35,10,Tier-2 Private,Product,Group Product Manager,3,Bhopal,4.1,4.2,14,10.2,15.49
EMP00356,Male,23,1,Distance Learning,Legal,Legal Associate,1,Chennai,4.3,4.3,14,9.9,6.54
EMP00357,Female,28,2,IIT,Finance,Senior Financial Analyst,1,Chandigarh,4.0,2.7,7,12.8,7.74
EMP00358,Female,26,3,State University,Sales,Account Manager,1,Coimbatore,3.3,3.4,6,22.8,5.1
EMP00359,Male,36,9,Diploma,Finance,Finance Manager,2,Bhopal,4.4,3.0,4,14.1,10.7
EMP00360,Female,41,14,Tier-2 Private,Product,Senior Product Manager,4,Jaipur,2.6,3.2,8,14.9,15.87
EMP00361,Female,40,15,Central University,Operations,Process Improvement Specialist,5,Coimbatore,4.4,3.1,18,6.9,27.8
EMP00362,Male,33,8,Tier-2 Private,Product,Group Product Manager,3,Thiruvananthapuram,4.6,,2,16.1,17.24
EMP00363,Male,27,5,Distance Learning,Operations,Operations Executive,2,Kolkata,3.2,4.2,3,9.2,10.02
EMP00364,Male,37,10,Other,Data Science,ML Engineer,4,Jaipur,4.9,,12,8.4,24.33
EMP00365,Female,28,2,Diploma,Sales,Sales Executive,1,Ahmedabad,4.3,4.7,31,24.7,5.41
EMP00366,Male,25,1,Distance Learning,Customer Support,Customer Support Executive,1,Bangalore,3.5,4.5,25,5.1,7.35
EMP00367,Female,30,8,BITS,Customer Support,Customer Success Manager,3,Delhi,3.2,2.2,22,7.5,10.48
EMP00368,Female,27,2,State University,Legal,Senior Legal Counsel,1,Nagpur,4.1,3.5,21,8.4,5.7
EMP00369,Male,32,5,IIT,Engineering,Senior Software Engineer,3,Chennai,3.0,,31,9.8,14.03
EMP00370,Female,33,6,Other,Legal,Legal Manager,2,Mysore,4.7,,52,10.1,5.93
EMP00371,Female,29,7,Other,Operations,Supply Chain Analyst,2,Visakhapatnam,3.1,2.3,11,7.0,6.29
EMP00372,Male,37,11,NIT,Marketing,Digital Marketing Manager,4,Ahmedabad,5.0,4.4,8,24.9,23.19
EMP00373,Male,32,10,State University,Legal,Compliance Officer,3,Pune,3.7,4.4,9,13.2,15.68
EMP00374,Male,30,6,IIT,Legal,Legal Associate,1,Guwahati,2.4,3.3,40,14.0,11.49
EMP00375,Male,28,4,State University,Customer Support,Customer Success Manager,3,Bhopal,4.5,3.7,15,9.6,11.71
EMP00376,Male,28,6,Diploma,HR,HR Manager,2,Ahmedabad,3.2,2.7,20,7.0,9.28
EMP00377,Female,25,3,Diploma,Sales,Account Manager,1,Delhi,2.0,,30,16.4,5.13
EMP00378,Male,32,5,Central University,Product,Product Manager,3,Kochi,5.0,3.5,1,12.4,14.36
EMP00379,Male,55,30,BITS,Operations,Logistics Manager,6,Bangalore,5.0,2.5,65,9.7,50.0
EMP00380,Female,32,6,Distance Learning,Marketing,Brand Manager,2,Hyderabad,3.9,4.4,2,21.5,8.52
EMP00381,Male,33,8,Tier-2 Private,Operations,Process Improvement Specialist,3,Pune,4.0,3.7,61,8.0,13.32
EMP00382,Female,27,3,Distance Learning,Marketing,Marketing Executive,1,Bangalore,3.9,4.2,1,24.7,5.57
EMP00383,Female,34,12,Distance Learning,Data Science,ML Engineer,5,Raipur,4.0,3.2,32,11.0,17.12
EMP00384,Male,35,10,Other,Finance,Controller,4,Ahmedabad,3.3,3.1,5,16.4,15.72
EMP00385,Male,36,10,State University,Finance,Finance Manager,3,Jaipur,3.5,3.7,1,14.2,16.94
EMP00386,Female,30,7,State University,Product,Product Manager,1,Ranchi,3.3,3.9,12,18.3,7.18
EMP00387,Female,36,12,IIIT,Data Science,Analytics Manager,5,Mumbai,3.5,2.8,8,14.0,27.5
EMP00388,Female,38,14,IIT,Finance,Controller,4,Patna,2.5,3.5,2,10.9,15.29
EMP00389,Male,34,7,Tier-2 Private,HR,HR Executive,1,Ahmedabad,4.3,,12,8.0,9.59
EMP00390,Female,27,5,Distance Learning,HR,HR Executive,2,Delhi,3.6,,20,7.5,6.69
EMP00391,Female,33,11,Diploma,Operations,Supply Chain Analyst,3,Chandigarh,4.1,3.0,27,8.3,10.7
EMP00392,Male,26,3,Tier-2 Private,Data Science,Data Analyst,1,Jaipur,3.9,3.7,5,10.8,7.03
EMP00393,Female,25,3,Central University,Data Science,Data Analyst,1,Kochi,1.7,3.3,20,13.3,4.45
EMP00394,Female,32,5,State University,Data Science,Senior Data Scientist,2,Pune,3.9,3.1,30,10.7,7.84
EMP00395,Male,24,1,State University,Operations,Operations Executive,1,Kochi,4.2,3.6,4,6.8,5.59
EMP00396,Male,34,10,Tier-2 Private,Operations,Process Improvement Specialist,4,Mumbai,2.8,,18,6.3,16.75
EMP00397,Female,26,3,Distance Learning,HR,HR Executive,1,Thiruvananthapuram,3.5,3.6,1,8.4,5.37
EMP00398,Male,30,4,State University,HR,HR Manager,2,Lucknow,3.2,3.3,13,9.4,9.58
EMP00399,Male,30,5,Central University,Operations,Supply Chain Analyst,2,Nagpur,3.8,4.2,1,8.1,10.52
EMP00400,Male,30,6,Diploma,Finance,Senior Financial Analyst,2,Indore,3.4,2.6,15,13.9,8.77
EMP00401,Male,30,4,Central University,Sales,Account Manager,2,Ranchi,2.1,,26,32.5,7.24
EMP00402,Female,27,5,Central University,Customer Support,Customer Success Manager,3,Mumbai,2.7,3.6,2,6.2,10.07
EMP00403,Female,31,5,Tier-2 Private,Product,Senior Product Manager,3,Chandigarh,4.0,4.2,33,13.2,8.49
EMP00404,Male,28,4,State University,Marketing,Marketing Manager,2,Kochi,3.9,3.2,2,18.3,6.84
EMP00405,Female,27,3,"Top Private (ISB, XLRI, SP Jain)",Finance,Senior Financial Analyst,1,Ahmedabad,5.0,4.1,57,13.6,5.57
EMP00406,Female,34,12,BITS,Finance,FP&A Analyst,4,Kochi,3.5,,10,14.8,17.86
EMP00407,Male,23,1,Tier-2 Private,Finance,Financial Analyst,1,Surat,2.1,4.8,9,11.7,5.79
EMP00408,Female,31,5,State University,Product,Associate Product Manager,2,Nagpur,4.7,2.2,5,12.4,6.78
EMP00409,Male,31,4,NIT,Finance,Finance Manager,2,Surat,4.3,3.7,15,15.2,9.94
EMP00410,Female,35,8,Distance Learning,Finance,Senior Financial Analyst,3,Jaipur,2.9,3.2,18,17.6,10.78
EMP00411,Female,25,2,Other,Legal,Senior Legal Counsel,2,Lucknow,4.2,3.4,2,13.2,9.43
EMP00412,Female,30,4,State University,Product,Senior Product Manager,2,Ahmedabad,3.8,3.9,20,17.1,9.33
EMP00413,Male,27,5,Diploma,Engineering,Senior Software Engineer,1,Kochi,2.8,4.5,4,11.0,8.34
EMP00414,Female,38,12,State University,Legal,Compliance Officer,5,Patna,3.8,3.5,15,9.5,21.57
EMP00415,Male,32,7,State University,Customer Support,Support Team Lead,2,Ahmedabad,3.1,2.4,2,8.4,12.58
EMP00416,Male,29,2,Central University,Legal,Senior Legal Counsel,1,Kochi,2.4,3.3,1,13.5,5.64
EMP00417,Male,26,4,Distance Learning,Data Science,Data Scientist,2,Coimbatore,3.4,5.0,20,10.0,8.55
EMP00418,Female,37,11,IIM,Marketing,Digital Marketing Manager,3,Mumbai,4.0,2.6,13,13.1,17.38
EMP00419,Male,26,2,NIT,Product,Product Manager,1,Delhi,3.5,3.7,5,19.6,8.11
EMP00420,Female,30,5,Tier-2 Private,Product,Senior Product Manager,2,Chennai,3.0,3.8,4,19.1,7.28
EMP00421,Female,31,6,Tier-2 Private,Customer Support,Customer Success Manager,3,Kochi,4.0,,17,9.5,9.17
EMP00422,Male,30,4,Distance Learning,Data Science,Data Scientist,3,Surat,3.3,3.1,30,10.6,9.84
EMP00423,Male,55,30,NIT,Operations,Process Improvement Specialist,6,Mumbai,2.8,4.6,15,7.3,50.0
EMP00424,Male,28,4,Tier-2 Private,Sales,Sales Executive,1,Kochi,3.7,4.4,29,19.7,8.32
EMP00425,Female,32,8,Tier-2 Private,Engineering,Lead Engineer,4,Mysore,3.3,3.6,39,12.9,12.22
EMP00426,Female,25,3,State University,Legal,Legal Associate,1,Bangalore,5.0,2.6,26,14.7,5.19
EMP00427,Male,34,8,Tier-2 Private,Product,Senior Product Manager,3,Chennai,4.2,3.2,1,11.3,16.22
EMP00428,Female,37,11,Tier-2 Private,Marketing,Digital Marketing Manager,4,Hyderabad,4.2,,49,20.0,15.44
EMP00429,Male,29,4,State University,HR,Talent Acquisition Specialist,3,Visakhapatnam,2.1,3.4,16,8.4,10.57
EMP00430,Female,31,5,"Top Private (ISB, XLRI, SP Jain)",Legal,Compliance Officer,3,Lucknow,4.1,4.2,8,8.2,10.47
EMP00431,Female,26,3,NIT,Customer Support,Customer Support Executive,1,Pune,4.2,3.5,7,6.8,5.59
EMP00432,Female,25,2,Central University,Product,Associate Product Manager,1,Guwahati,2.2,3.7,18,18.5,5.7
EMP00433,Female,39,12,Tier-2 Private,Marketing,Brand Manager,3,Kolkata,2.8,3.4,16,15.5,11.04
EMP00434,Female,31,4,State University,Operations,Operations Executive,2,Bangalore,2.9,4.3,3,9.9,8.38
EMP00435,Male,28,1,Other,Marketing,Marketing Manager,1,Dehradun,4.4,2.5,20,22.3,5.79
EMP00436,Male,42,20,Other,Engineering,Engineering Manager,6,Kolkata,4.5,1.0,1,9.8,50.0
EMP00437,Male,28,3,Central University,Sales,Account Manager,1,Coimbatore,2.9,3.5,12,17.8,6.71
EMP00438,Male,31,5,Distance Learning,HR,HR Business Partner,3,Kolkata,2.6,,1,6.6,11.89
EMP00439,Female,41,19,Central University,Data Science,Lead Data Scientist,5,Bangalore,1.8,3.2,2,13.6,30.31
EMP00440,Female,32,5,State University,Operations,Operations Executive,2,Delhi,2.2,2.8,1,6.2,8.26
EMP00441,Female,31,5,Tier-2 Private,Customer Support,Support Team Lead,2,Vadodara,2.9,2.3,4,6.6,6.1
EMP00442,Male,25,2,Other,Operations,Operations Manager,1,Kolkata,3.0,3.5,3,5.6,5.42
EMP00443,Female,26,1,Central University,Marketing,Marketing Executive,1,Raipur,3.5,3.0,8,21.1,4.6
EMP00444,Male,32,5,BITS,Sales,Account Manager,3,Nagpur,4.0,3.7,19,24.4,15.19
EMP00445,Male,34,7,Other,Product,Senior Product Manager,2,Visakhapatnam,3.7,4.0,13,17.4,13.02
EMP00446,Female,33,7,Central University,Engineering,Staff Engineer,3,Indore,3.0,4.1,4,10.4,10.37
EMP00447,Female,31,4,Other,Marketing,Marketing Manager,2,Bhopal,3.4,3.8,2,23.5,5.86
EMP00448,Female,32,6,Central University,Product,Product Manager,1,Pune,2.8,3.2,78,14.4,5.82
EMP00449,Male,28,1,State University,Marketing,Marketing Executive,1,Bangalore,3.1,3.9,12,19.6,7.58
EMP00450,Female,35,8,Other,Operations,Operations Manager,2,Mysore,3.3,2.4,5,7.4,7.62
EMP00451,Male,28,6,Central University,Legal,Senior Legal Counsel,1,Pune,4.1,3.0,33,8.3,11.01
EMP00452,Female,49,24,IIM,HR,Learning & Development Manager,6,Indore,4.2,4.5,3,5.9,46.97
EMP00453,Female,30,6,Distance Learning,Operations,Operations Manager,1,Vadodara,2.8,4.0,3,7.0,5.35
EMP00454,Male,27,3,Other,Customer Support,Customer Success Manager,2,Mysore,3.5,,9,5.1,6.78
EMP00455,Male,28,5,IIT,Customer Support,Support Team Lead,3,Ranchi,4.1,3.1,1,9.9,11.18
EMP00456,Male,30,4,IIT,Sales,Sales Executive,2,Kolkata,3.4,4.9,15,29.2,11.88
EMP00457,Female,35,8,IIT,Customer Support,Support Team Lead,3,Coimbatore,3.2,2.7,7,8.6,9.17
EMP00458,Male,30,6,Distance Learning,Marketing,Marketing Executive,2,Kochi,4.3,2.3,15,12.8,10.49
EMP00459,Female,28,2,Distance Learning,Sales,Account Manager,2,Bangalore,4.0,2.9,17,29.8,7.76
EMP00460,Female,24,1,IIM,HR,HR Manager,1,Lucknow,3.5,,8,7.5,5.96
EMP00461,Male,33,7,Tier-2 Private,Operations,Operations Executive,2,Vadodara,2.8,4.4,6,8.3,9.12
EMP00462,Male,37,15,State University,Operations,Process Improvement Specialist,4,Coimbatore,2.2,,14,7.7,23.43
EMP00463,Female,33,6,IIIT,Engineering,Staff Engineer,2,Nagpur,3.6,2.9,4,10.8,8.42
EMP00464,Male,34,10,NIT,Engineering,Lead Engineer,3,Surat,4.0,3.5,22,14.9,13.79
EMP00465,Male,37,12,Tier-2 Private,Customer Support,Support Manager,4,Hyderabad,2.7,3.8,21,9.0,18.62
EMP00466,Female,33,7,State University,Finance,Senior Financial Analyst,3,Nagpur,4.3,3.8,40,13.4,10.04
EMP00467,Female,25,3,State University,Engineering,Software Engineer,2,Indore,3.2,3.0,12,14.2,9.8
EMP00468,Female,33,6,State University,Data Science,Senior Data Scientist,2,Ahmedabad,2.1,,21,10.6,8.79
EMP00469,Male,39,14,NIT,Engineering,Senior Software Engineer,3,Jaipur,3.9,4.6,4,9.0,22.25
EMP00470,Male,35,8,Other,Product,Director of Product,4,Pune,3.4,3.5,39,11.8,22.03
EMP00471,Male,35,10,Central University,Sales,Senior Account Manager,2,Kolkata,3.4,,5,25.0,14.06
EMP00472,Male,27,4,State University,Legal,Legal Associate,1,Kochi,4.2,4.0,8,9.6,8.06
EMP00473,Male,30,5,State University,Engineering,Lead Engineer,3,Raipur,4.7,3.2,3,10.1,12.53
EMP00474,Male,30,5,IIM,HR,HR Executive,2,Pune,4.0,3.0,2,8.3,10.44
EMP00475,Male,32,5,IIIT,Operations,Operations Executive,2,Nagpur,3.2,3.9,1,5.3,10.14
EMP00476,Male,38,13,Tier-2 Private,Legal,Legal Manager,3,Kochi,2.1,4.0,1,11.8,18.5
EMP00477,Male,25,1,Central University,Customer Support,Customer Support Executive,1,Coimbatore,4.0,,4,7.0,5.05
EMP00478,Female,29,6,Tier-2 Private,Legal,Senior Legal Counsel,2,Dehradun,3.5,2.9,96,10.5,7.71
EMP00479,Female,28,5,IIM,Sales,Sales Executive,2,Raipur,2.9,3.0,15,18.5,7.99
EMP00480,Male,27,2,Other,Legal,Legal Associate,1,Bhopal,3.1,3.8,45,14.6,5.49
EMP00481,Male,33,9,"Top Private (ISB, XLRI, SP Jain)",Sales,Senior Account Manager,3,Mumbai,4.7,2.8,16,16.3,17.14
EMP00482,Male,27,3,IIIT,Sales,Sales Executive,1,Bangalore,4.3,4.3,3,30.5,7.17
EMP00483,Female,26,4,Tier-2 Private,Customer Support,Support Manager,3,Delhi,4.4,4.4,38,8.8,9.87
EMP00484,Male,49,22,Other,Data Science,Data Engineer,6,Indore,4.3,,17,13.3,50.0
EMP00485,Male,39,12,State University,Engineering,Lead Engineer,4,Pune,3.7,4.0,50,10.5,27.08
